chr,segment,cell,cn
5,20,SA922-A90554B-R23-C44,2|5
5,20,SA922-A90554B-R23-C45,2|3
5,20,SA922-A90554B-R23-C45,3|5
5,20,SA922-A90554B-R23-C48,2|2
5,20,SA922-A90554B-R23-C48,2|4
5,20,SA922-A90554B-R23-C49,2|3
5,20,SA922-A90554B-R23-C49,2|5
5,20,SA922-A90554B-R23-C59,2|3
5,20,SA922-A90554B-R23-C59,2|5
5,20,SA922-A90554B-R23-C60,2|3
5,20,SA922-A90554B-R23-C60,2|5
5,20,SA922-A90554B-R24-C09,2|2
5,20,SA922-A90554B-R24-C09,2|5
5,20,SA922-A90554B-R24-C12,3|3
5,20,SA922-A90554B-R24-C12,3|6
5,20,SA922-A90554B-R24-C17,2|3
5,20,SA922-A90554B-R24-C17,2|5
5,20,SA922-A90554B-R24-C19,2|3
5,20,SA922-A90554B-R24-C19,2|4
5,20,SA922-A90554B-R24-C20,2|3
5,20,SA922-A90554B-R24-C20,2|5
5,20,SA922-A90554B-R24-C21,2|3
5,20,SA922-A90554B-R24-C21,2|4
5,20,SA922-A90554B-R24-C22,2|3
5,20,SA922-A90554B-R24-C22,2|5
5,20,SA922-A90554B-R24-C24,2|2
5,20,SA922-A90554B-R24-C24,2|5
5,20,SA922-A90554B-R24-C26,2|3
5,20,SA922-A90554B-R24-C26,2|5
5,20,SA922-A90554B-R24-C27,2|2
5,20,SA922-A90554B-R24-C27,2|4
5,20,SA922-A90554B-R24-C28,2|3
5,20,SA922-A90554B-R24-C28,2|5
5,20,SA922-A90554B-R24-C30,2|2
5,20,SA922-A90554B-R24-C30,2|4
5,20,SA922-A90554B-R24-C33,2|3
5,20,SA922-A90554B-R24-C33,2|5
5,20,SA922-A90554B-R24-C36,2|3
5,20,SA922-A90554B-R24-C36,2|4
5,20,SA922-A90554B-R24-C40,2|3
5,20,SA922-A90554B-R24-C40,2|5
5,20,SA922-A90554B-R24-C41,2|3
5,20,SA922-A90554B-R24-C41,2|5
5,20,SA922-A90554B-R24-C68,2|3
5,20,SA922-A90554B-R24-C68,2|5
5,20,SA922-A90554B-R25-C08,2|3
5,20,SA922-A90554B-R25-C08,2|5
5,20,SA922-A90554B-R25-C09,2|3
5,20,SA922-A90554B-R25-C09,2|5
5,20,SA922-A90554B-R25-C10,2|3
5,20,SA922-A90554B-R25-C10,2|5
5,20,SA922-A90554B-R25-C12,2|3
5,20,SA922-A90554B-R25-C12,2|4
5,20,SA922-A90554B-R25-C22,2|3
5,20,SA922-A90554B-R25-C22,2|5
5,20,SA922-A90554B-R25-C27,1|3
5,20,SA922-A90554B-R25-C27,2|1
5,20,SA922-A90554B-R25-C34,2|3
5,20,SA922-A90554B-R25-C34,2|5
5,20,SA922-A90554B-R25-C41,2|3
5,20,SA922-A90554B-R25-C41,2|4
5,20,SA922-A90554B-R25-C43,2|3
5,20,SA922-A90554B-R25-C43,2|5
5,20,SA922-A90554B-R25-C44,2|3
5,20,SA922-A90554B-R25-C44,2|5
5,20,SA922-A90554B-R25-C49,2|2
5,20,SA922-A90554B-R25-C49,2|5
5,20,SA922-A90554B-R25-C65,2|3
5,20,SA922-A90554B-R25-C65,2|5
5,20,SA922-A90554B-R25-C66,2|3
5,20,SA922-A90554B-R25-C66,2|5
5,20,SA922-A90554B-R25-C67,2|3
5,20,SA922-A90554B-R25-C67,2|5
5,20,SA922-A90554B-R25-C68,2|3
5,20,SA922-A90554B-R25-C68,2|5
5,20,SA922-A90554B-R25-C70,2|3
5,20,SA922-A90554B-R25-C70,2|5
5,20,SA922-A90554B-R26-C08,2|3
5,20,SA922-A90554B-R26-C08,2|5
5,20,SA922-A90554B-R26-C09,2|3
5,20,SA922-A90554B-R26-C09,2|5
5,20,SA922-A90554B-R26-C10,2|3
5,20,SA922-A90554B-R26-C10,2|5
5,20,SA922-A90554B-R26-C11,2|3
5,20,SA922-A90554B-R26-C11,2|5
5,20,SA922-A90554B-R26-C13,2|3
5,20,SA922-A90554B-R26-C13,2|5
5,20,SA922-A90554B-R26-C20,2|3
5,20,SA922-A90554B-R26-C20,2|5
5,20,SA922-A90554B-R26-C21,2|2
5,20,SA922-A90554B-R26-C21,2|4
5,20,SA922-A90554B-R26-C22,2|3
5,20,SA922-A90554B-R26-C22,2|5
5,20,SA922-A90554B-R26-C24,2|2
5,20,SA922-A90554B-R26-C24,2|5
5,20,SA922-A90554B-R26-C32,2|3
5,20,SA922-A90554B-R26-C32,2|5
5,20,SA922-A90554B-R26-C36,2|2
5,20,SA922-A90554B-R26-C36,2|5
5,20,SA922-A90554B-R26-C37,2|2
5,20,SA922-A90554B-R26-C37,2|5
5,20,SA922-A90554B-R26-C40,2|3
5,20,SA922-A90554B-R26-C40,2|5
5,20,SA922-A90554B-R26-C41,2|3
5,20,SA922-A90554B-R26-C41,2|4
5,20,SA922-A90554B-R26-C43,2|3
5,20,SA922-A90554B-R26-C43,2|4
5,20,SA922-A90554B-R26-C44,2|5
5,20,SA922-A90554B-R26-C44,3|2
5,20,SA922-A90554B-R26-C45,2|3
5,20,SA922-A90554B-R26-C45,2|4
5,20,SA922-A90554B-R26-C50,2|3
5,20,SA922-A90554B-R26-C50,2|5
5,20,SA922-A90554B-R26-C51,2|3
5,20,SA922-A90554B-R26-C51,2|5
5,20,SA922-A90554B-R26-C58,2|3
5,20,SA922-A90554B-R26-C58,2|5
5,20,SA922-A90554B-R26-C60,2|3
5,20,SA922-A90554B-R26-C60,2|5
5,20,SA922-A90554B-R26-C64,2|3
5,20,SA922-A90554B-R26-C64,2|5
5,20,SA922-A90554B-R26-C66,2|3
5,20,SA922-A90554B-R26-C66,2|5
5,20,SA922-A90554B-R27-C18,2|3
5,20,SA922-A90554B-R27-C18,2|5
5,20,SA922-A90554B-R27-C21,2|3
5,20,SA922-A90554B-R27-C21,2|5
5,20,SA922-A90554B-R27-C29,2|3
5,20,SA922-A90554B-R27-C29,2|5
5,20,SA922-A90554B-R27-C40,2|2
5,20,SA922-A90554B-R27-C40,2|4
5,20,SA922-A90554B-R27-C41,2|3
5,20,SA922-A90554B-R27-C41,2|4
5,20,SA922-A90554B-R27-C43,2|3
5,20,SA922-A90554B-R27-C43,2|5
5,20,SA922-A90554B-R27-C48,2|3
5,20,SA922-A90554B-R27-C48,2|5
5,20,SA922-A90554B-R27-C57,2|3
5,20,SA922-A90554B-R27-C57,2|5
5,20,SA922-A90554B-R27-C58,2|3
5,20,SA922-A90554B-R27-C58,2|5
5,20,SA922-A90554B-R27-C59,2|3
5,20,SA922-A90554B-R27-C59,2|5
5,20,SA922-A90554B-R27-C61,2|3
5,20,SA922-A90554B-R27-C61,2|5
5,20,SA922-A90554B-R27-C66,2|3
5,20,SA922-A90554B-R27-C66,2|5
5,20,SA922-A90554B-R27-C68,2|3
5,20,SA922-A90554B-R27-C68,2|5
5,20,SA922-A90554B-R27-C69,2|3
5,20,SA922-A90554B-R27-C69,2|5
5,20,SA922-A90554B-R27-C70,2|3
5,20,SA922-A90554B-R27-C70,2|5
5,20,SA922-A90554B-R28-C07,2|3
5,20,SA922-A90554B-R28-C07,2|5
5,20,SA922-A90554B-R28-C09,2|2
5,20,SA922-A90554B-R28-C09,2|4
5,20,SA922-A90554B-R28-C11,2|2
5,20,SA922-A90554B-R28-C11,2|4
5,20,SA922-A90554B-R28-C12,2|3
5,20,SA922-A90554B-R28-C12,2|5
5,20,SA922-A90554B-R28-C18,2|3
5,20,SA922-A90554B-R28-C18,2|4
5,20,SA922-A90554B-R28-C19,2|3
5,20,SA922-A90554B-R28-C19,2|4
5,20,SA922-A90554B-R28-C24,2|3
5,20,SA922-A90554B-R28-C24,2|5
5,20,SA922-A90554B-R28-C27,2|3
5,20,SA922-A90554B-R28-C27,2|4
5,20,SA922-A90554B-R28-C35,2|3
5,20,SA922-A90554B-R28-C35,2|5
5,20,SA922-A90554B-R28-C38,2|3
5,20,SA922-A90554B-R28-C38,2|5
5,20,SA922-A90554B-R28-C44,2|3
5,20,SA922-A90554B-R28-C44,2|5
5,20,SA922-A90554B-R28-C45,2|3
5,20,SA922-A90554B-R28-C45,2|4
5,20,SA922-A90554B-R28-C50,2|5
5,20,SA922-A90554B-R28-C50,3|2
5,20,SA922-A90554B-R28-C56,2|3
5,20,SA922-A90554B-R28-C56,2|5
5,20,SA922-A90554B-R28-C58,2|2
5,20,SA922-A90554B-R28-C58,2|5
5,20,SA922-A90554B-R28-C67,2|3
5,20,SA922-A90554B-R28-C67,2|5
5,20,SA922-A90554B-R29-C16,2|3
5,20,SA922-A90554B-R29-C16,2|5
5,20,SA922-A90554B-R29-C18,2|3
5,20,SA922-A90554B-R29-C18,2|5
5,20,SA922-A90554B-R29-C21,2|3
5,20,SA922-A90554B-R29-C21,2|5
5,20,SA922-A90554B-R29-C25,2|3
5,20,SA922-A90554B-R29-C25,2|5
5,20,SA922-A90554B-R29-C26,2|3
5,20,SA922-A90554B-R29-C26,2|5
5,20,SA922-A90554B-R29-C28,2|3
5,20,SA922-A90554B-R29-C28,2|5
5,20,SA922-A90554B-R29-C36,2|3
5,20,SA922-A90554B-R29-C36,2|5
5,20,SA922-A90554B-R29-C40,2|3
5,20,SA922-A90554B-R29-C40,2|5
5,20,SA922-A90554B-R29-C42,2|3
5,20,SA922-A90554B-R29-C42,2|5
5,20,SA922-A90554B-R29-C43,2|2
5,20,SA922-A90554B-R29-C43,2|5
5,20,SA922-A90554B-R29-C44,2|3
5,20,SA922-A90554B-R29-C44,2|5
5,20,SA922-A90554B-R29-C45,2|2
5,20,SA922-A90554B-R29-C45,2|4
5,20,SA922-A90554B-R29-C49,2|3
5,20,SA922-A90554B-R29-C49,2|5
5,20,SA922-A90554B-R29-C51,2|3
5,20,SA922-A90554B-R29-C51,2|4
5,20,SA922-A90554B-R29-C56,2|3
5,20,SA922-A90554B-R29-C56,2|5
5,20,SA922-A90554B-R29-C61,2|3
5,20,SA922-A90554B-R29-C61,2|5
5,20,SA922-A90554B-R29-C64,2|3
5,20,SA922-A90554B-R29-C64,2|5
5,20,SA922-A90554B-R29-C67,2|3
5,20,SA922-A90554B-R29-C67,2|5
5,20,SA922-A90554B-R29-C68,2|3
5,20,SA922-A90554B-R29-C68,2|5
5,20,SA922-A90554B-R30-C08,2|3
5,20,SA922-A90554B-R30-C08,2|5
5,20,SA922-A90554B-R30-C12,2|2
5,20,SA922-A90554B-R30-C12,2|5
5,20,SA922-A90554B-R30-C13,2|3
5,20,SA922-A90554B-R30-C13,2|5
5,20,SA922-A90554B-R30-C20,2|3
5,20,SA922-A90554B-R30-C20,2|5
5,20,SA922-A90554B-R30-C22,2|3
5,20,SA922-A90554B-R30-C22,2|4
5,20,SA922-A90554B-R30-C24,2|3
5,20,SA922-A90554B-R30-C24,2|5
5,20,SA922-A90554B-R30-C28,2|2
5,20,SA922-A90554B-R30-C28,2|5
5,20,SA922-A90554B-R30-C32,2|3
5,20,SA922-A90554B-R30-C32,2|5
5,20,SA922-A90554B-R30-C34,2|3
5,20,SA922-A90554B-R30-C34,2|5
5,20,SA922-A90554B-R30-C37,2|2
5,20,SA922-A90554B-R30-C37,2|5
5,20,SA922-A90554B-R30-C41,2|2
5,20,SA922-A90554B-R30-C41,2|4
5,20,SA922-A90554B-R30-C42,2|3
5,20,SA922-A90554B-R30-C42,2|5
5,20,SA922-A90554B-R30-C43,2|2
5,20,SA922-A90554B-R30-C43,2|4
5,20,SA922-A90554B-R30-C44,3|5
5,20,SA922-A90554B-R30-C44,3|7
5,20,SA922-A90554B-R30-C45,2|3
5,20,SA922-A90554B-R30-C45,3|4
5,20,SA922-A90554B-R30-C51,2|3
5,20,SA922-A90554B-R30-C51,2|5
5,20,SA922-A90554B-R30-C60,2|3
5,20,SA922-A90554B-R30-C60,2|5
5,20,SA922-A90554B-R30-C64,2|3
5,20,SA922-A90554B-R30-C64,2|5
5,20,SA922-A90554B-R30-C66,2|3
5,20,SA922-A90554B-R30-C66,2|5
5,20,SA922-A90554B-R30-C70,2|3
5,20,SA922-A90554B-R30-C70,3|4
5,20,SA922-A90554B-R31-C10,2|3
5,20,SA922-A90554B-R31-C10,2|5
5,20,SA922-A90554B-R31-C18,2|2
5,20,SA922-A90554B-R31-C18,2|5
5,20,SA922-A90554B-R31-C19,2|3
5,20,SA922-A90554B-R31-C19,2|5
5,20,SA922-A90554B-R31-C20,2|3
5,20,SA922-A90554B-R31-C20,2|5
5,20,SA922-A90554B-R31-C29,2|2
5,20,SA922-A90554B-R31-C29,2|4
5,20,SA922-A90554B-R31-C30,2|3
5,20,SA922-A90554B-R31-C30,2|5
5,20,SA922-A90554B-R31-C34,2|3
5,20,SA922-A90554B-R31-C34,2|4
5,20,SA922-A90554B-R31-C35,2|3
5,20,SA922-A90554B-R31-C35,2|5
5,20,SA922-A90554B-R31-C36,2|3
5,20,SA922-A90554B-R31-C36,2|5
5,20,SA922-A90554B-R31-C43,2|3
5,20,SA922-A90554B-R31-C43,3|4
5,20,SA922-A90554B-R31-C45,2|3
5,20,SA922-A90554B-R31-C45,2|5
5,20,SA922-A90554B-R31-C52,2|3
5,20,SA922-A90554B-R31-C52,2|5
5,20,SA922-A90554B-R31-C60,3|3
5,20,SA922-A90554B-R31-C60,3|4
5,20,SA922-A90554B-R31-C66,2|3
5,20,SA922-A90554B-R31-C66,2|5
5,20,SA922-A90554B-R31-C70,2|3
5,20,SA922-A90554B-R31-C70,2|5
5,20,SA922-A90554B-R32-C10,2|3
5,20,SA922-A90554B-R32-C10,2|5
5,20,SA922-A90554B-R32-C12,2|3
5,20,SA922-A90554B-R32-C12,2|5
5,20,SA922-A90554B-R32-C13,2|3
5,20,SA922-A90554B-R32-C13,2|5
5,20,SA922-A90554B-R32-C16,2|3
5,20,SA922-A90554B-R32-C16,2|5
5,20,SA922-A90554B-R32-C19,2|3
5,20,SA922-A90554B-R32-C19,2|5
5,20,SA922-A90554B-R32-C34,2|3
5,20,SA922-A90554B-R32-C34,2|5
5,20,SA922-A90554B-R32-C35,2|3
5,20,SA922-A90554B-R32-C35,2|4
5,20,SA922-A90554B-R32-C38,2|3
5,20,SA922-A90554B-R32-C38,2|5
5,20,SA922-A90554B-R32-C41,2|3
5,20,SA922-A90554B-R32-C41,2|4
5,20,SA922-A90554B-R33-C19,2|3
5,20,SA922-A90554B-R33-C19,2|5
5,20,SA922-A90554B-R33-C27,2|3
5,20,SA922-A90554B-R33-C27,2|5
5,20,SA922-A90554B-R33-C29,2|3
5,20,SA922-A90554B-R33-C29,2|5
5,20,SA922-A90554B-R33-C33,2|2
5,20,SA922-A90554B-R33-C33,2|5
5,20,SA922-A90554B-R33-C35,2|3
5,20,SA922-A90554B-R33-C35,2|5
5,20,SA922-A90554B-R33-C37,2|3
5,20,SA922-A90554B-R33-C37,2|5
5,20,SA922-A90554B-R33-C42,2|3
5,20,SA922-A90554B-R33-C42,2|5
5,20,SA922-A90554B-R33-C45,2|3
5,20,SA922-A90554B-R33-C45,2|5
5,20,SA922-A90554B-R33-C51,2|3
5,20,SA922-A90554B-R33-C51,2|4
5,20,SA922-A90554B-R33-C52,2|3
5,20,SA922-A90554B-R33-C52,2|5
5,20,SA922-A90554B-R33-C56,2|3
5,20,SA922-A90554B-R33-C56,2|5
5,20,SA922-A90554B-R33-C57,2|3
5,20,SA922-A90554B-R33-C57,2|4
5,20,SA922-A90554B-R33-C59,2|3
5,20,SA922-A90554B-R33-C59,2|5
5,20,SA922-A90554B-R33-C60,2|3
5,20,SA922-A90554B-R33-C60,2|4
5,20,SA922-A90554B-R33-C67,2|2
5,20,SA922-A90554B-R33-C67,2|5
5,20,SA922-A90554B-R33-C69,2|3
5,20,SA922-A90554B-R33-C69,2|4
5,20,SA922-A90554B-R34-C09,2|2
5,20,SA922-A90554B-R34-C09,2|4
5,20,SA922-A90554B-R34-C14,2|3
5,20,SA922-A90554B-R34-C14,2|5
5,20,SA922-A90554B-R34-C16,2|2
5,20,SA922-A90554B-R34-C16,2|4
5,20,SA922-A90554B-R34-C20,2|3
5,20,SA922-A90554B-R34-C20,2|5
5,20,SA922-A90554B-R34-C21,2|3
5,20,SA922-A90554B-R34-C21,2|5
5,20,SA922-A90554B-R34-C22,2|3
5,20,SA922-A90554B-R34-C22,2|5
5,20,SA922-A90554B-R34-C27,2|3
5,20,SA922-A90554B-R34-C27,2|5
5,20,SA922-A90554B-R34-C30,2|3
5,20,SA922-A90554B-R34-C30,2|5
5,20,SA922-A90554B-R34-C32,2|3
5,20,SA922-A90554B-R34-C32,2|5
5,20,SA922-A90554B-R34-C35,2|3
5,20,SA922-A90554B-R34-C35,2|5
5,20,SA922-A90554B-R34-C41,2|3
5,20,SA922-A90554B-R34-C41,2|5
5,20,SA922-A90554B-R34-C43,2|3
5,20,SA922-A90554B-R34-C43,2|5
5,20,SA922-A90554B-R34-C48,2|3
5,20,SA922-A90554B-R34-C48,2|5
5,20,SA922-A90554B-R34-C58,2|3
5,20,SA922-A90554B-R34-C58,2|5
5,20,SA922-A90554B-R34-C61,2|3
5,20,SA922-A90554B-R34-C61,2|5
5,20,SA922-A90554B-R34-C64,2|3
5,20,SA922-A90554B-R34-C64,2|5
5,20,SA922-A90554B-R34-C66,2|3
5,20,SA922-A90554B-R34-C66,2|5
5,20,SA922-A90554B-R34-C67,2|2
5,20,SA922-A90554B-R34-C67,2|4
5,20,SA922-A90554B-R34-C69,2|3
5,20,SA922-A90554B-R34-C69,2|5
5,20,SA922-A90554B-R34-C70,2|3
5,20,SA922-A90554B-R34-C70,2|5
5,20,SA922-A90554B-R35-C08,2|3
5,20,SA922-A90554B-R35-C08,2|4
5,20,SA922-A90554B-R35-C09,2|2
5,20,SA922-A90554B-R35-C09,2|5
5,20,SA922-A90554B-R35-C11,2|3
5,20,SA922-A90554B-R35-C11,2|5
5,20,SA922-A90554B-R35-C13,2|3
5,20,SA922-A90554B-R35-C13,2|4
5,20,SA922-A90554B-R35-C19,2|3
5,20,SA922-A90554B-R35-C19,2|5
5,20,SA922-A90554B-R35-C21,2|3
5,20,SA922-A90554B-R35-C21,2|5
5,20,SA922-A90554B-R35-C24,2|3
5,20,SA922-A90554B-R35-C24,2|5
5,20,SA922-A90554B-R35-C25,2|2
5,20,SA922-A90554B-R35-C25,2|5
5,20,SA922-A90554B-R35-C28,2|3
5,20,SA922-A90554B-R35-C28,2|5
5,20,SA922-A90554B-R35-C29,2|2
5,20,SA922-A90554B-R35-C29,2|4
5,20,SA922-A90554B-R35-C34,2|3
5,20,SA922-A90554B-R35-C34,2|5
5,20,SA922-A90554B-R35-C35,2|3
5,20,SA922-A90554B-R35-C35,2|5
5,20,SA922-A90554B-R35-C36,2|3
5,20,SA922-A90554B-R35-C36,2|5
5,20,SA922-A90554B-R35-C37,2|3
5,20,SA922-A90554B-R35-C37,2|5
5,20,SA922-A90554B-R35-C40,2|3
5,20,SA922-A90554B-R35-C40,2|4
5,20,SA922-A90554B-R35-C45,2|2
5,20,SA922-A90554B-R35-C45,2|5
5,20,SA922-A90554B-R35-C49,2|3
5,20,SA922-A90554B-R35-C49,2|5
5,20,SA922-A90554B-R35-C56,2|3
5,20,SA922-A90554B-R35-C56,2|5
5,20,SA922-A90554B-R35-C65,2|2
5,20,SA922-A90554B-R35-C65,2|4
5,20,SA922-A90554B-R35-C69,2|3
5,20,SA922-A90554B-R35-C69,2|4
5,21,SA1090-A96213A-R20-C09,1|0
5,21,SA1090-A96213A-R20-C11,1|0
5,21,SA1090-A96213A-R20-C12,1|0
5,21,SA1090-A96213A-R20-C13,1|0
5,21,SA1090-A96213A-R20-C13,2|0
5,21,SA1090-A96213A-R20-C17,1|0
5,21,SA1090-A96213A-R20-C19,1|0
5,21,SA1090-A96213A-R20-C21,2|0
5,21,SA1090-A96213A-R20-C22,1|0
5,21,SA1090-A96213A-R20-C24,1|0
5,21,SA1090-A96213A-R20-C25,1|0
5,21,SA1090-A96213A-R20-C27,1|0
5,21,SA1090-A96213A-R20-C28,1|0
5,21,SA1090-A96213A-R20-C28,2|0
5,21,SA1090-A96213A-R20-C30,1|0
5,21,SA1090-A96213A-R20-C33,1|0
5,21,SA1090-A96213A-R20-C35,1|0
5,21,SA1090-A96213A-R20-C37,1|0
5,21,SA1090-A96213A-R20-C43,1|0
5,21,SA1090-A96213A-R20-C43,2|0
5,21,SA1090-A96213A-R20-C47,1|0
5,21,SA1090-A96213A-R20-C47,2|0
5,21,SA1090-A96213A-R20-C48,1|0
5,21,SA1090-A96213A-R20-C50,1|0
5,21,SA1090-A96213A-R20-C56,1|0
5,21,SA1090-A96213A-R20-C61,1|0
5,21,SA1090-A96213A-R20-C62,1|0
5,21,SA1090-A96213A-R20-C63,1|0
5,21,SA1090-A96213A-R20-C64,1|0
5,21,SA1090-A96213A-R22-C17,1|0
5,21,SA1090-A96213A-R22-C17,2|0
5,21,SA1090-A96213A-R22-C21,1|0
5,21,SA1090-A96213A-R22-C22,1|0
5,21,SA1090-A96213A-R22-C24,1|0
5,21,SA1090-A96213A-R22-C26,2|0
5,21,SA1090-A96213A-R22-C27,1|0
5,21,SA1090-A96213A-R22-C28,1|0
5,21,SA1090-A96213A-R22-C31,1|0
5,21,SA1090-A96213A-R22-C31,2|0
5,21,SA1090-A96213A-R22-C32,2|0
5,21,SA1090-A96213A-R22-C33,1|0
5,21,SA1090-A96213A-R22-C37,1|0
5,21,SA1090-A96213A-R22-C39,1|0
5,21,SA1090-A96213A-R22-C40,1|0
5,21,SA1090-A96213A-R22-C45,1|0
5,21,SA1090-A96213A-R22-C46,1|0
5,21,SA1090-A96213A-R22-C47,1|0
5,21,SA1090-A96213A-R22-C48,1|0
5,21,SA1090-A96213A-R22-C49,1|0
5,21,SA1090-A96213A-R22-C50,1|0
5,21,SA1090-A96213A-R24-C12,2|0
5,21,SA1090-A96213A-R24-C13,1|0
5,21,SA1090-A96213A-R24-C14,1|0
5,21,SA1090-A96213A-R24-C15,1|0
5,21,SA1090-A96213A-R24-C16,1|0
5,21,SA1090-A96213A-R24-C16,2|0
5,21,SA1090-A96213A-R24-C18,2|0
5,21,SA1090-A96213A-R24-C20,1|0
5,21,SA1090-A96213A-R24-C22,1|0
5,21,SA1090-A96213A-R24-C23,1|0
5,21,SA1090-A96213A-R24-C24,1|0
5,21,SA1090-A96213A-R24-C27,1|0
5,21,SA1090-A96213A-R24-C31,2|0
5,21,SA1090-A96213A-R24-C32,1|0
5,21,SA1090-A96213A-R24-C33,1|0
5,21,SA1090-A96213A-R24-C34,1|0
5,21,SA1090-A96213A-R24-C35,1|0
5,21,SA1090-A96213A-R24-C37,1|0
5,21,SA1090-A96213A-R24-C39,1|0
5,21,SA1090-A96213A-R24-C42,1|0
5,21,SA1090-A96213A-R24-C43,1|0
5,21,SA1090-A96213A-R24-C44,1|0
5,21,SA1090-A96213A-R24-C46,1|0
5,21,SA1090-A96213A-R24-C47,1|0
5,21,SA1090-A96213A-R24-C48,1|0
5,21,SA1090-A96213A-R24-C54,1|0
5,21,SA1090-A96213A-R24-C59,1|0
5,21,SA1090-A96213A-R24-C63,1|0
5,21,SA1090-A96213A-R24-C64,1|0
5,21,SA1090-A96213A-R24-C64,2|0
5,21,SA1090-A96213A-R24-C65,1|0
5,21,SA1090-A96213A-R24-C66,1|0
5,21,SA1090-A96213A-R24-C67,0|0
5,21,SA1090-A96213A-R24-C67,3|0
5,21,SA1090-A96213A-R24-C70,1|0
5,21,SA1090-A96213A-R25-C10,1|0
5,21,SA1090-A96213A-R25-C11,1|0
5,21,SA1090-A96213A-R25-C12,1|0
5,21,SA1090-A96213A-R25-C14,1|0
5,21,SA1090-A96213A-R25-C16,1|0
5,21,SA1090-A96213A-R25-C17,1|0
5,21,SA1090-A96213A-R25-C18,1|0
5,21,SA1090-A96213A-R25-C19,1|0
5,21,SA1090-A96213A-R25-C19,2|0
5,21,SA1090-A96213A-R25-C20,1|0
5,21,SA1090-A96213A-R25-C21,1|0
5,21,SA1090-A96213A-R25-C23,1|0
5,21,SA1090-A96213A-R25-C25,1|0
5,21,SA1090-A96213A-R25-C28,1|0
5,21,SA1090-A96213A-R25-C30,2|0
5,21,SA1090-A96213A-R25-C31,1|0
5,21,SA1090-A96213A-R25-C31,2|0
5,21,SA1090-A96213A-R25-C32,1|0
5,21,SA1090-A96213A-R25-C35,1|0
5,21,SA1090-A96213A-R25-C39,1|0
5,21,SA1090-A96213A-R25-C42,1|0
5,21,SA1090-A96213A-R25-C43,1|0
5,21,SA1090-A96213A-R25-C44,1|0
5,21,SA1090-A96213A-R25-C46,1|0
5,21,SA1090-A96213A-R25-C47,2|0
5,21,SA1090-A96213A-R25-C49,1|0
5,21,SA1090-A96213A-R25-C52,1|0
5,21,SA1090-A96213A-R25-C52,2|0
5,21,SA1090-A96213A-R25-C54,1|0
5,21,SA1090-A96213A-R25-C56,1|0
5,21,SA1090-A96213A-R25-C60,2|0
5,21,SA1090-A96213A-R25-C64,1|0
5,21,SA1090-A96213A-R25-C64,2|0
5,21,SA1090-A96213A-R25-C66,2|0
5,21,SA1090-A96213A-R25-C67,1|0
5,21,SA1090-A96213A-R25-C68,1|0
5,21,SA1090-A96213A-R26-C07,1|0
5,21,SA1090-A96213A-R26-C09,1|0
5,21,SA1090-A96213A-R26-C09,2|0
5,21,SA1090-A96213A-R26-C11,1|0
5,21,SA1090-A96213A-R26-C11,2|0
5,21,SA1090-A96213A-R26-C12,1|0
5,21,SA1090-A96213A-R26-C15,1|0
5,21,SA1090-A96213A-R26-C15,2|0
5,21,SA1090-A96213A-R26-C16,1|0
5,21,SA1090-A96213A-R26-C16,2|0
5,21,SA1090-A96213A-R26-C18,1|0
5,21,SA1090-A96213A-R26-C19,2|0
5,21,SA1090-A96213A-R26-C20,1|0
5,21,SA1090-A96213A-R26-C21,1|0
5,21,SA1090-A96213A-R26-C23,1|0
5,21,SA1090-A96213A-R26-C25,2|0
5,21,SA1090-A96213A-R26-C27,1|0
5,21,SA1090-A96213A-R26-C32,2|0
5,21,SA1090-A96213A-R26-C33,1|0
5,21,SA1090-A96213A-R26-C36,0|0
5,21,SA1090-A96213A-R26-C36,1|0
5,21,SA1090-A96213A-R26-C37,1|0
5,21,SA1090-A96213A-R26-C39,1|0
5,21,SA1090-A96213A-R26-C39,2|0
5,21,SA1090-A96213A-R26-C43,1|0
5,21,SA1090-A96213A-R26-C45,1|0
5,21,SA1090-A96213A-R26-C48,1|0
5,21,SA1090-A96213A-R26-C49,1|0
5,21,SA1090-A96213A-R26-C50,1|0
5,21,SA1090-A96213A-R26-C55,2|0
5,21,SA1090-A96213A-R26-C60,2|0
5,21,SA1090-A96213A-R26-C61,1|0
5,21,SA1090-A96213A-R26-C62,1|0
5,21,SA1090-A96213A-R26-C65,1|0
5,21,SA1090-A96213A-R26-C67,1|0
5,21,SA1090-A96213A-R26-C69,1|0
5,21,SA1090-A96213A-R26-C70,2|0
5,21,SA1090-A96213A-R27-C07,1|0
5,21,SA1090-A96213A-R27-C09,1|0
5,21,SA1090-A96213A-R27-C12,1|0
5,21,SA1090-A96213A-R27-C15,1|0
5,21,SA1090-A96213A-R27-C15,2|0
5,21,SA1090-A96213A-R27-C19,1|0
5,21,SA1090-A96213A-R27-C21,1|0
5,21,SA1090-A96213A-R27-C26,1|0
5,21,SA1090-A96213A-R27-C26,2|0
5,21,SA1090-A96213A-R27-C30,1|0
5,21,SA1090-A96213A-R27-C33,1|0
5,21,SA1090-A96213A-R27-C34,2|0
5,21,SA1090-A96213A-R27-C37,2|0
5,21,SA1090-A96213A-R27-C43,1|0
5,21,SA1090-A96213A-R27-C44,1|0
5,21,SA1090-A96213A-R27-C44,2|0
5,21,SA1090-A96213A-R27-C45,1|0
5,21,SA1090-A96213A-R27-C48,1|0
5,21,SA1090-A96213A-R27-C49,1|0
